Unnamed: 0,ID,Title,Year,Age,IMDb,Rotten Tomatoes,Hulu,Prime Video,Disney+,Type,Age_na,IMDb_na
1573,1579,Dave Chappelle: Equanimity & The Bird Revelation,2017,,,41/100,0,0,0,1,1,1
1750,1758,Little Baby Bum: Nursery Rhyme Friends,2016,all,6.7/10,36/100,0,0,0,1,0,0
4788,5107,Pinkfong! Bedtime Lullabies,2015,,,10/100,0,1,0,1,1,1
507,510,Man with a Plan,2016,7+,7.0/10,63/100,0,0,0,1,0,0
3838,4094,The Delivery Man,2015,16+,7.2/10,49/100,0,1,0,1,0,0
4596,4907,Focal Point,2019,,,16/100,0,1,0,1,1,1
3989,4271,The Adventures of Maya the Honey Bee,1975,all,6.7/10,44/100,0,1,0,1,0,0
1370,1374,Dragons: Rescue Riders,2019,7+,6.1/10,45/100,0,0,0,1,0,0
470,472,Signal,2016,,8.6/10,64/100,0,0,0,1,1,0
4237,4533,Billion Dollar Wreck,2016,7+,4.7/10,36/100,0,1,0,1,0,0
3583,3783,Doctor Thorne,2016,16+,7.3/10,64/100,0,1,0,1,0,0
5213,5554,My Friends Tigger & Pooh,2007,all,5.7/10,48/100,0,0,1,1,0,0
3954,4231,The Legend of William Tell,1998,,7.2/10,45/100,0,1,0,1,1,0
1022,1025,Love Alarm,2019,,6.8/10,52/100,0,0,0,1,1,0
9,10,The Queen's Gambit,2020,18+,8.6/10,92/100,0,0,0,1,0,0
3324,3457,The Oscars,1995,,,18/100,1,0,0,1,1,1
3022,3149,My Super Sweet 16,2005,7+,1.8/10,43/100,1,0,0,1,0,0
5046,5365,Tales To Get Scared To,2016,,,10/100,0,1,0,1,1,1
4866,5185,An Egg's Guide to Minecraft,2012,,,10/100,0,1,0,1,1,1
34,35,The Vampire Diaries,2009,16+,7.7/10,86/100,0,0,0,1,0,0
1270,1273,Rainbow High,2020,,6.0/10,47/100,0,0,0,1,1,0
2012,2037,DAVE,2020,18+,8.3/10,82/100,1,0,0,1,0,0
285,287,Transformers: War for Cybertron: Siege,2020,16+,7.4/10,70/100,0,0,0,1,0,0
5308,5656,Walk the Prank,2016,7+,4.0/10,37/100,0,0,1,1,0,0
5145,5478,American Dragon: Jake Long,2005,all,6.6/10,56/100,0,0,1,1,0,0
481,484,The Curse of Oak Island,2014,7+,7.0/10,64/100,1,0,0,1,0,0
3120,3251,Special 7: Special Crime Investigation Unit,2019,,6.4/10,39/100,1,0,0,1,1,0
2318,2380,Breakout Kings,2011,16+,7.3/10,65/100,1,0,0,1,0,0
5297,5644,Marvel Funko Shorts,2016,all,,38/100,0,0,1,1,0,1
942,945,Argos Comunicación,2017,18+,7.2/10,53/100,0,0,0,1,0,0
565,568,Unsolved Mysteries,1987,7+,8.2/10,61/100,1,1,0,1,0,0
1615,1621,Eugenie Nights - ليالي أوجيني,2018,16+,7.4/10,40/100,0,0,0,1,0,0
104,105,Star Trek: Deep Space Nine,1993,7+,8.0/10,80/100,1,1,0,1,0,0
188,189,F is for Family,2015,18+,8.0/10,74/100,0,0,0,1,0,0
4015,4298,Mata Hari,2017,,6.2/10,43/100,0,1,0,1,1,0
2938,3061,Living With Fran,2005,,5.9/10,46/100,1,0,0,1,1,0
599,602,America's Next Top Model,2003,7+,5.5/10,61/100,1,1,0,1,0,0
4916,5235,The Lazy Chef,2011,,,10/100,0,1,0,1,1,1
4391,4691,Napoleon Hill's Master Key,1993,,6.8/10,31/100,0,1,0,1,1,0
1875,1883,Word Party Songs,2020,,3.2/10,30/100,0,0,0,1,1,0
649,652,Attenborough's Life in Colour,2021,7+,8.3/10,60/100,0,0,0,1,0,0
1358,1362,The Fix,2018,18+,7.1/10,45/100,0,0,0,1,0,0
2722,2827,Accel World,2012,16+,7.1/10,53/100,1,0,0,1,0,0
3772,4018,You Are Wanted,2017,7+,6.0/10,52/100,0,1,0,1,0,0
4453,4755,Death Unexplained,2012,,7.4/10,28/100,0,1,0,1,1,0
2017,2044,Lie to Me,2009,16+,8.0/10,81/100,1,0,0,1,0,0
1326,1329,Minecraft: Story Mode,2018,7+,5.7/10,46/100,0,0,0,1,0,0
538,541,Trese,2021,18+,7.1/10,62/100,0,0,0,1,0,0
1172,1175,Black Ink Crew New York,2013,16+,4.6/10,49/100,1,0,0,1,0,0
1979,1997,Adventure Time,2010,7+,8.6/10,86/100,1,0,0,1,0,0
383,385,The Chalet,2018,18+,7.0/10,67/100,0,0,0,1,0,0
1282,1285,All For Love,2020,7+,7.0/10,47/100,0,0,0,1,0,0
1196,1199,Trolls: The Beat Goes On!,2018,all,5.9/10,48/100,0,0,0,1,0,0
1343,1347,Worn Stories,2021,,6.6/10,45/100,0,0,0,1,1,0
2224,2276,I Am the Night,2019,18+,7.0/10,69/100,1,0,0,1,0,0
4468,4770,Talking Tom and Friends Minis,2016,all,7.6/10,26/100,0,1,0,1,0,0
2940,3063,Cake,2019,18+,6.2/10,46/100,1,0,0,1,0,0
2523,2619,Son of Zorn,2016,16+,6.8/10,58/100,1,0,0,1,0,0
1515,1521,72 Cutest Animals,2016,,5.8/10,42/100,0,0,0,1,1,0
3340,3473,Eating Your Feed,2018,,,17/100,1,1,0,1,1,1
5265,5610,Year Million,2017,16+,7.4/10,43/100,0,0,1,1,0,0
2729,2834,Young Hercules,1998,7+,5.8/10,53/100,1,0,0,1,0,0
639,642,Wanderlust,2018,16+,7.1/10,60/100,0,0,0,1,0,0
2625,2726,Love It or List It,2008,all,6.3/10,56/100,1,0,0,1,0,0
3135,3266,WWE Superstars,2009,7+,5.8/10,38/100,1,0,0,1,0,0
3616,3827,Totally Spies!,2001,7+,7.0/10,61/100,0,1,0,1,0,0
4564,4872,Adam & Eve,2016,,,17/100,0,1,0,1,1,1
4168,4463,Sneg i pepel,2015,,6.2/10,38/100,0,1,0,1,1,0
2141,2182,Roseanne,1988,7+,7.0/10,73/100,1,1,0,1,0,0
271,273,Frontier,2016,18+,7.2/10,71/100,0,0,0,1,0,0
4848,5167,Socially Awkward,2017,,,10/100,0,1,0,1,1,1
2749,2855,Devil May Care,2021,18+,6.0/10,52/100,1,0,0,1,0,0
2984,3110,Trolls: TrollsTopia,2020,7+,7.1/10,45/100,1,0,0,1,0,0
3750,3992,The Forgotten Army - Azaadi ke liye,2020,18+,8.1/10,53/100,0,1,0,1,0,0
3907,4179,Street Fighter: Resurrection,2016,16+,6.5/10,46/100,0,1,0,1,0,0
1643,1649,Rainbow Ruby,2016,all,6.6/10,39/100,0,0,0,1,0,0
5039,5358,Flood,2008,,,10/100,0,1,0,1,1,1
1969,1983,The X-Files,1993,18+,8.6/10,87/100,1,0,0,1,0,0
1819,1827,"Crazy, Lovely, Cool",2018,,7.8/10,33/100,0,0,0,1,1,0
3961,4239,Ivanhoe,1997,7+,7.4/10,45/100,0,1,0,1,0,0
3376,3509,ESL: Replay,2017,,,14/100,1,0,0,1,1,1
261,262,Dynasty,2017,16+,7.3/10,71/100,0,0,0,1,0,0
2255,2311,"McCartney 3,2,1",2021,,9.0/10,68/100,1,0,0,1,1,0
2920,3043,"Golan, The Insatiable",2013,16+,6.9/10,47/100,1,0,0,1,0,0
1520,1526,Westside,2018,16+,6.2/10,42/100,0,1,0,1,0,0
440,442,Sinatra: All or Nothing at All,2015,7+,8.0/10,65/100,0,0,0,1,0,0
4363,4662,Mix Master,2011,,7.9/10,33/100,0,1,0,1,1,0
2182,2230,Impractical Jokers,2011,16+,8.6/10,71/100,1,0,0,1,0,0
619,622,Another Life,2019,18+,5.0/10,60/100,0,0,0,1,0,0
3965,4243,100 Years of Horror,1996,,7.2/10,45/100,0,1,0,1,1,0
3490,3650,Carnival Row,2019,18+,7.9/10,78/100,0,1,0,1,0,0
3639,3858,Mr. Bean: The Animated Series,2002,all,6.9/10,59/100,0,1,0,1,0,0
1687,1693,The Crime,2015,,6.2/10,38/100,0,0,0,1,1,0
2303,2365,Catfish: The TV Show,2012,16+,7.1/10,66/100,1,0,0,1,0,0
1075,1078,Connected,2020,,7.5/10,51/100,0,0,0,1,1,0
3931,4206,Shaktimaan,1997,,8.2/10,46/100,0,1,0,1,1,0
4410,4711,The Source Series,2014,,7.3/10,30/100,0,1,0,1,1,0
4472,4774,Rev & Roll,2019,,3.8/10,26/100,0,1,0,1,1,0
5076,5400,Phineas and Ferb,2007,all,8.0/10,71/100,0,0,1,1,0,0
3949,4226,Love and Lies,2017,16+,6.1/10,45/100,0,1,0,1,0,0
1246,1249,Nadiya's Time to Eat,2019,,7.4/10,47/100,0,0,0,1,1,0
3951,4228,HBO Comedy Half-Hour,1994,7+,8.0/10,45/100,0,1,0,1,0,0
729,732,Sonic X,2003,16+,6.2/10,57/100,1,1,0,1,0,0
4869,5188,The Best Markets On Earth,2017,,,10/100,0,1,0,1,1,1
173,174,Lilyhammer,2012,18+,8.0/10,76/100,0,0,0,1,0,0
4635,4949,Woodwalkers,2017,,,14/100,0,1,0,1,1,1
371,373,The Challenge,1998,16+,7.7/10,67/100,1,1,0,1,0,0
2709,2814,Witchblade,2006,18+,7.1/10,53/100,1,0,0,1,0,0
5130,5463,Kickin' It,2011,all,6.5/10,58/100,0,0,1,1,0,0
1471,1477,Abla Fahita: Drama Queen,2021,,6.6/10,43/100,0,0,0,1,1,0
4908,5227,Review: Disney Toy Review,2017,,,10/100,0,1,0,1,1,1
2982,3107,VanDread,2000,16+,7.1/10,45/100,1,0,0,1,0,0
628,631,V Wars,2019,18+,6.1/10,60/100,0,0,0,1,0,0
410,412,The King: Eternal Monarch,2020,16+,8.3/10,66/100,0,0,0,1,0,0
346,348,Firefly Lane,2021,18+,7.4/10,67/100,0,0,0,1,0,0
4138,4432,The Johnny Carson Show,1955,,,39/100,0,1,0,1,1,1
883,886,Carmel: Who Killed Maria Marta?,2020,,7.1/10,54/100,0,0,0,1,1,0
1065,1068,"Nicky, Ricky, Dicky & Dawn",2014,all,5.2/10,51/100,0,0,0,1,0,0
3864,4131,The Mill,2013,,7.5/10,48/100,0,1,0,1,1,0
3433,3567,Because of an Earlier Incident,2012,,,10/100,1,0,0,1,1,1
4045,4329,Atlantis High,2001,all,7.9/10,42/100,0,1,0,1,0,0
906,909,Unit 42,2017,7+,7.0/10,54/100,0,0,0,1,0,0
1084,1087,The Victims' Game,2020,18+,7.4/10,51/100,0,0,0,1,0,0
2229,2282,Underground,2016,18+,7.8/10,69/100,1,1,0,1,0,0
4506,4809,Room to Improve,2012,,,20/100,0,1,0,1,1,1
4918,5237,Fishstick & Honeybear,2014,,,10/100,0,1,0,1,1,1
1419,1425,Keeping Up with the Joneses,2010,7+,8.8/10,44/100,0,0,0,1,0,0
2060,2093,Castle Rock,2018,18+,7.6/10,77/100,1,0,0,1,0,0
4219,4515,Great Family Adventures,2011,,,37/100,0,1,0,1,1,1
3132,3263,Zorro the Chronicles,2015,all,7.3/10,38/100,1,0,0,1,0,0
2066,2099,Timeless,2016,7+,7.7/10,77/100,1,0,0,1,0,0
5034,5353,Can I Catch It,2018,,,10/100,0,1,0,1,1,1
771,774,Dragons: Race to the Edge,2015,7+,8.3/10,57/100,0,0,0,1,0,0
4631,4945,"Myths, Magic & Monsters",2007,,,14/100,0,1,0,1,1,1
4948,5267,World War I,2014,,,10/100,0,1,0,1,1,1
4813,5132,The Story of Furong,2015,,,10/100,0,1,0,1,1,1
220,221,Madam Secretary,2014,16+,7.6/10,73/100,0,0,0,1,0,0
3534,3715,Them,2021,,7.3/10,69/100,0,1,0,1,1,0
3900,4172,Enemy at the Door,1978,,7.9/10,47/100,0,1,0,1,1,0
2623,2724,Tyler Perry's If Loving You Is Wrong,2014,16+,5.8/10,56/100,1,0,0,1,0,0
4115,4408,Barbie Dreamtopia,2017,all,6.1/10,40/100,0,1,0,1,0,0
3897,4169,Welcome to the Ballroom,2017,16+,7.8/10,47/100,0,1,0,1,0,0
3646,3867,Indian Summers,2015,7+,7.3/10,59/100,0,1,0,1,0,0
4995,5314,Cream,2017,,,10/100,0,1,0,1,1,1
45,46,Schitt's Creek,2015,16+,8.5/10,86/100,0,0,0,1,0,0
1298,1301,Pitta Kathalu,2021,,5.0/10,46/100,0,0,0,1,1,0
87,88,Dead to Me,2019,18+,8.0/10,82/100,0,0,0,1,0,0
4531,4835,Angels,2017,,,18/100,0,1,0,1,1,1
5339,5687,Wild Chile,2018,7+,7.5/10,30/100,0,0,1,1,0,0
479,481,Save Me,2018,16+,7.7/10,64/100,0,0,0,1,0,0
3829,4084,Celebrity Ghost Stories,2009,7+,7.1/10,49/100,0,1,0,1,0,0
3042,3170,Who Killed Jeffrey Epstein?,2020,,6.3/10,42/100,1,0,0,1,1,0
4139,4433,Wildest Indochina,2014,,8.4/10,39/100,0,1,0,1,1,0
2070,2105,Please Like Me,2013,18+,8.5/10,77/100,1,0,0,1,0,0
3161,3292,Mix: Meisei Story,2019,7+,7.5/10,37/100,1,0,0,1,0,0
2453,2540,Dharma & Greg,1997,16+,6.3/10,60/100,1,0,0,1,0,0
4597,4908,"Mysteries, Magic and Miracles",1994,,,14/100,0,1,0,1,1,1
4160,4455,Road Side Stories,2016,,,38/100,0,1,0,1,1,1
1939,1949,My Little Baby,2016,,,13/100,0,0,0,1,1,1
1718,1724,When I See You Again,2015,,7.1/10,37/100,0,0,0,1,1,0
2744,2849,Astra Lost in Space,2019,16+,8.1/10,53/100,1,0,0,1,0,0
162,163,Travelers,2016,16+,8.1/10,77/100,0,0,0,1,0,0
3369,3502,Caption Contest,2017,,,14/100,1,0,0,1,1,1
4431,4732,Mario Lopez: Saved By the Baby,2010,,5.5/10,29/100,0,1,0,1,1,0
985,988,Sisters,2017,,7.5/10,52/100,0,0,0,1,1,0
1069,1072,Secret Agent Selection: WW2,2018,,7.7/10,51/100,0,0,0,1,1,0
4164,4459,The Aces' War,2018,,6.9/10,38/100,0,1,0,1,1,0
2382,2457,The Tonight Show Starring Jimmy Fallon,2014,16+,7.2/10,63/100,1,0,0,1,0,0
1837,1845,ARASHI's Diary -Voyage-,2019,,7.4/10,32/100,0,0,0,1,1,0
3019,3146,Nabari no Ou,2008,16+,6.5/10,43/100,1,0,0,1,0,0
4967,5286,From the Test Kitchen,2017,,,10/100,0,1,0,1,1,1
1702,1708,J-Style Trip,2020,16+,5.4/10,37/100,0,0,0,1,0,0
1109,1112,Scare Tactics,2003,16+,6.7/10,50/100,0,0,0,1,0,0
2586,2685,Sasquatch,2021,18+,6.2/10,57/100,1,0,0,1,0,0
5287,5634,Prairie Dog Manor,2019,,7.8/10,39/100,0,0,1,1,1,0
2592,2692,Sonic Boom,2014,7+,6.9/10,57/100,1,0,0,1,0,0
2137,2177,Salem,2014,18+,7.2/10,73/100,1,0,0,1,0,0
3944,4220,Samurai Girls,2010,18+,6.5/10,45/100,0,1,0,1,0,0
3600,3804,Guilt,2016,16+,6.0/10,62/100,0,1,0,1,0,0
4179,4475,Jestination Unknown,2019,16+,6.1/10,38/100,0,1,0,1,0,0
976,979,Bloodride,2020,18+,6.4/10,52/100,0,0,0,1,0,0
1666,1672,Skin Decision: Before and After,2020,,5.8/10,39/100,0,0,0,1,1,0
3769,4014,The Hunger,1997,18+,6.3/10,52/100,0,1,0,1,0,0
4395,4695,Steps to the Future,2010,,,31/100,0,1,0,1,1,1
135,136,Dark Matter,2015,18+,7.5/10,78/100,0,1,0,1,0,0
2923,3046,No Guns Life,2019,16+,6.8/10,46/100,1,0,0,1,0,0
3938,4214,Baby u,2011,,,45/100,0,1,0,1,1,1
4858,5177,How2: How to do Amazing Things! (with Annoying Orange & Pear!),2016,,,10/100,0,1,0,1,1,1
3648,3869,Inside Men,2012,16+,7.3/10,59/100,0,1,0,1,0,0
1620,1626,Black Crows,2018,18+,5.6/10,40/100,0,0,0,1,0,0
658,661,White Lines,2020,18+,6.6/10,59/100,0,0,0,1,0,0
2423,2504,Saving Hope,2012,16+,7.5/10,62/100,1,0,0,1,0,0
2972,3097,Kaleido Star,2003,16+,7.8/10,45/100,1,0,0,1,0,0
1330,1334,Transformers: Cyberverse,2018,7+,6.8/10,46/100,0,0,0,1,0,0
1765,1773,The Could’ve-Gone-All-the-Way Committee,2018,,6.8/10,35/100,0,0,0,1,1,0
4623,4936,GayTerns,2016,,,14/100,0,1,0,1,1,1
849,852,Navillera,2021,,8.8/10,55/100,0,0,0,1,1,0
2647,2749,The Most Dangerous Animal of All,2020,16+,6.3/10,55/100,1,0,0,1,0,0
3509,3676,Flack,2019,16+,7.2/10,74/100,0,1,0,1,0,0
3956,4233,Dharmakshetra,2014,,8.1/10,45/100,0,1,0,1,1,0
2707,2812,Haganai: I Don't Have Many Friends,2011,18+,7.1/10,54/100,1,0,0,1,0,0
2585,2684,Shark,2006,16+,7.1/10,57/100,1,0,0,1,0,0
3573,3771,A Gifted Man,2011,7+,7.0/10,64/100,0,1,0,1,0,0
1977,1993,Archer,2009,18+,8.6/10,86/100,1,0,0,1,0,0
5041,5360,Back to Back Chef,2017,,,10/100,0,1,0,1,1,1
2996,3123,WWE Main Event,2012,7+,6.4/10,44/100,1,0,0,1,0,0
4442,4743,Nerve Center,2012,7+,6.6/10,29/100,0,1,0,1,0,0
1941,1951,Bal Ganesh,2012,,,13/100,0,0,0,1,1,1
210,211,The Society,2019,18+,7.1/10,73/100,0,0,0,1,0,0
5161,5496,Mighty Med,2013,7+,6.6/10,54/100,0,0,1,1,0,0
3040,3168,Garo: The Animation,2014,all,6.7/10,42/100,1,0,0,1,0,0
4887,5206,Gourmet Makes,2018,,,10/100,0,1,0,1,1,1
4537,4841,5 Facts,2014,,,18/100,0,1,0,1,1,1
4491,4793,David Hand's Animaland,1948,,,23/100,0,1,0,1,1,1
5316,5664,Marvel Battleworld: Mystery of the Thanostones,2020,,5.9/10,36/100,0,0,1,1,1,0
3522,3693,Loudermilk,2017,18+,7.8/10,72/100,0,1,0,1,0,0
3932,4207,Unsealed: Alien Files,2012,,6.5/10,46/100,0,1,0,1,1,0
2974,3099,The Tower of Druaga: The Aegis of Uruk,2008,7+,6.7/10,45/100,1,0,0,1,0,0
2994,3121,The Millionaire Matchmaker,2008,7+,4.6/10,44/100,1,0,0,1,0,0
4449,4751,Strange Love,2005,,2.4/10,28/100,0,1,0,1,1,0
1843,1851,True: Terrific Tales,2020,,5.5/10,32/100,0,0,0,1,1,0
5197,5537,Super Robot Monkey Team Hyperforce Go!,2004,7+,6.2/10,50/100,0,0,1,1,0,0
5069,5393,Monsters at Work,2021,all,7.2/10,75/100,0,0,1,1,0,0
3621,3833,"Kill Me, Heal Me",2015,16+,8.3/10,61/100,0,1,0,1,0,0
3798,4049,James May: Oh Cook!,2020,,7.6/10,51/100,0,1,0,1,1,0
668,671,Paranoid,2016,,6.7/10,59/100,0,0,0,1,1,0
1662,1668,Tijuana,2019,16+,7.1/10,39/100,0,0,0,1,0,0
2730,2835,The Commish,1991,16+,7.1/10,53/100,1,0,0,1,0,0
1206,1209,Love (ft. Marriage and Divorce),2021,7+,5.9/10,48/100,0,0,0,1,0,0
872,875,Daughter From Another Mother,2021,18+,7.4/10,54/100,0,0,0,1,0,0
831,834,Kung Fu Panda: Legends of Awesomeness,2011,7+,6.8/10,55/100,0,0,0,1,0,0
4792,5111,Please Tell Me I'm Adopted!,2017,,,10/100,0,1,0,1,1,1
3319,3452,Tinder Takeover,2016,,,19/100,1,0,0,1,1,1
5346,5695,101 Dalmatians,1997,,,21/100,0,0,1,1,1,1
3414,3548,El Negocio,2014,,,13/100,1,0,0,1,1,1
1132,1135,Captive,2016,,6.9/10,50/100,0,0,0,1,1,0
3108,3239,Born Behind Bars,2017,16+,8.1/10,39/100,1,0,0,1,0,0
5057,5376,Loki,2021,16+,8.5/10,95/100,0,0,1,1,0,0
5364,5714,Mexico Untamed,2018,,,10/100,0,0,1,1,1,1
526,529,Nevertheless,2021,,7.6/10,62/100,0,0,0,1,1,0
2294,2355,Diabolik Lovers,2013,16+,5.2/10,66/100,1,0,0,1,0,0
3763,4006,Hotel Impossible,2012,7+,7.8/10,52/100,0,1,0,1,0,0
641,644,Home for Christmas,2019,18+,7.7/10,60/100,0,0,0,1,0,0
2764,2875,Food Network Star,2005,7+,6.2/10,52/100,1,0,0,1,0,0
4895,5214,Royal Watch,2017,,,10/100,0,1,0,1,1,1
2346,2415,Hill Street Blues,1981,16+,8.1/10,64/100,1,0,0,1,0,0
3684,3914,Red Rock,2015,7+,7.7/10,56/100,0,1,0,1,0,0
2755,2865,Ruyi's Royal Love in the Palace,2018,,7.6/10,52/100,1,1,0,1,1,0
1759,1767,Chasing Cameron,2016,7+,3.7/10,36/100,0,0,0,1,0,0
1115,1118,Oktoberfest: Beer & Blood,2020,,6.8/10,50/100,0,0,0,1,1,0
1696,1702,The Miracle,2016,,6.5/10,38/100,0,0,0,1,1,0
4457,4759,Liquor House Comedy,2017,,,27/100,0,1,0,1,1,1
4748,5066,Learning with Lizzy the Dog!,2015,,,13/100,0,1,0,1,1,1
70,71,Master of None,2015,18+,8.3/10,83/100,0,0,0,1,0,0
5055,5374,Nature's Treasure Islands,2014,,,10/100,0,1,0,1,1,1
3253,3385,Grey's Anatomy: B-Team,2018,,,29/100,1,0,0,1,1,1
5261,5606,Spider-Woman,1979,all,5.8/10,44/100,0,0,1,1,0,0
834,837,Incomplete Life,2014,16+,8.6/10,55/100,0,0,0,1,0,0
1790,1798,Kulipari: An Army of Frogs,2016,7+,7.0/10,35/100,0,0,0,1,0,0
57,58,YOU,2018,18+,7.7/10,85/100,0,0,0,1,0,0
2370,2442,Shots Fired,2017,16+,6.5/10,63/100,1,0,0,1,0,0
2509,2603,90 Day Fiancé,2014,16+,6.4/10,59/100,1,0,0,1,0,0
2613,2714,xxxHOLiC,2006,16+,7.7/10,56/100,1,0,0,1,0,0
246,247,Doctor Foster,2015,16+,7.7/10,72/100,0,0,0,1,0,0
3119,3250,Close Up with The Hollywood Reporter,2015,16+,7.0/10,39/100,1,0,0,1,0,0
4742,5059,Lego Set Builds Nexo Knights - Artifex,2016,,,13/100,0,1,0,1,1,1
4355,4654,PowerNation: Engine Power,2014,all,7.7/10,33/100,0,1,0,1,0,0
3667,3894,The Pale Horse,2020,all,6.1/10,57/100,0,1,0,1,0,0
1295,1298,Hyena,2020,,7.8/10,47/100,0,0,0,1,1,0
4761,5079,Kenneth Copeland Ministries,2016,,,13/100,0,1,0,1,1,1
294,296,Workin' Moms,2017,18+,7.6/10,70/100,0,0,0,1,0,0
2949,3074,Undefeated Bahamut Chronicle,2016,,6.5/10,45/100,1,0,0,1,1,0
2385,2460,The Dick Van Dyke Show,1961,all,8.3/10,63/100,1,0,0,1,0,0
1834,1842,Love Storm,2016,,3.3/10,32/100,0,0,0,1,1,0
3052,3180,60 Days In: Narcoland,2019,16+,5.9/10,42/100,1,0,0,1,0,0
4185,4481,Comedy Brew,2009,,,38/100,0,1,0,1,1,1
5108,5437,Hannah Montana,2006,all,5.2/10,61/100,0,0,1,1,0,0
514,517,Sick Note,2017,18+,6.8/10,63/100,0,0,0,1,0,0
1011,1014,Girls Hostel,2018,7+,8.1/10,52/100,0,0,0,1,0,0
4250,4546,Ilana Glazer: The Planet Is Burning,2020,,3.9/10,36/100,0,1,0,1,1,0
4447,4748,Wildlife Quest,2016,,6.1/10,28/100,0,1,0,1,1,0
4562,4870,Brand New House On a Budget,2014,,,17/100,0,1,0,1,1,1
3332,3465,Sophie La Girafe,2017,,,18/100,1,0,0,1,1,1
4746,5063,I Survived Real Estate,2017,,,13/100,0,1,0,1,1,1
406,408,Vincenzo,2021,,8.5/10,66/100,0,0,0,1,1,0
450,452,Word of Honor,2021,,9.1/10,65/100,0,0,0,1,1,0
32,33,The Umbrella Academy,2019,16+,8.0/10,87/100,0,0,0,1,0,0
4668,4984,Backline,2017,,,13/100,0,1,0,1,1,1
2824,2938,Threesome,2011,18+,7.6/10,50/100,1,0,0,1,0,0
2849,2966,Snake City,2014,16+,8.6/10,49/100,1,0,0,1,0,0
5190,5530,Fish Hooks,2010,all,4.8/10,51/100,0,0,1,1,0,0
5124,5456,Lab Rats,2012,7+,6.6/10,59/100,0,0,1,1,0,0
4638,4953,The Magical Adventures of Quasimodo,1996,,,14/100,0,1,0,1,1,1
4130,4423,Chi's Sweet Adventure,2016,,7.8/10,39/100,0,1,0,1,1,0
630,633,The Sons of Sam: A Descent Into Darkness,2021,18+,7.0/10,60/100,0,0,0,1,0,0
4473,4775,Ghost Cases,2010,,5.2/10,26/100,0,1,0,1,1,0
4696,5012,My First INBA Fitness Model Competition,2017,,,13/100,0,1,0,1,1,1
2275,2333,Single Parents,2018,7+,7.1/10,67/100,1,0,0,1,0,0
1516,1522,Zig and Sharko,2010,all,6.9/10,42/100,0,0,0,1,0,0
1328,1332,Beat Bugs,2016,all,7.6/10,46/100,0,0,0,1,0,0
3813,4066,Frank of Ireland,2021,,6.7/10,50/100,0,1,0,1,1,0
3711,3945,World’s Toughest Race: Eco-Challenge Fiji,2020,16+,7.6/10,55/100,0,1,0,1,0,0
1398,1403,Holiday Secrets,2019,16+,6.5/10,44/100,0,0,0,1,0,0
3884,4154,Curiosity,2011,16+,7.8/10,47/100,0,1,0,1,0,0
1649,1655,Baby Ballroom,2017,,7.8/10,39/100,0,0,0,1,1,0
2526,2622,Clarence,2014,7+,6.6/10,58/100,1,0,0,1,0,0
2922,3045,Pinky Dinky Doo,2006,all,6.4/10,46/100,1,0,0,1,0,0
2339,2406,Remington Steele,1982,7+,7.2/10,64/100,1,0,0,1,0,0
5163,5498,Imagination Movers,2008,all,7.1/10,54/100,0,0,1,1,0,0
1361,1365,Prince of Peoria,2018,all,5.9/10,45/100,0,0,0,1,0,0
5037,5356,Wedding Season,2017,,,10/100,0,1,0,1,1,1
2905,3028,Divorce Court,1999,16+,4.2/10,47/100,1,0,0,1,0,0
2865,2984,Jeopardy! The Greatest of All Time,2020,7+,8.7/10,48/100,1,0,0,1,0,0
3048,3176,Toddlers & Tiaras,2009,7+,1.8/10,42/100,1,0,0,1,0,0
720,723,Hitler's Circle of Evil,2017,,8.0/10,58/100,0,0,0,1,1,0
938,941,Masha and the Bear,2009,all,7.5/10,53/100,0,0,0,1,0,0
122,123,Stargate SG-1,1997,13+,8.4/10,79/100,1,0,0,1,0,0
2465,2554,The Moodys,2019,16+,6.8/10,60/100,1,0,0,1,0,0
4620,4932,Van Der Week,2011,,,14/100,0,1,0,1,1,1
1960,1972,My Hero Academia,2016,16+,8.4/10,90/100,1,0,0,1,0,0
1831,1839,Love for Ten: Generation of Youth,2013,,6.5/10,33/100,0,0,0,1,1,0
3741,3980,Island at War,2004,,7.6/10,53/100,0,1,0,1,1,0
161,162,Designated Survivor,2016,7+,7.5/10,77/100,0,0,0,1,0,0
3728,3965,Crisis in Six Scenes,2016,all,6.6/10,54/100,0,1,0,1,0,0
545,548,Blood of Zeus,2020,,7.5/10,62/100,0,0,0,1,1,0
5227,5569,Crash & Bernstein,2012,all,5.0/10,47/100,0,0,1,1,0,0
4844,5163,Cosmic Journeys,2009,,,10/100,0,1,0,1,1,1
1461,1467,The Idhun Chronicles,2020,16+,5.4/10,43/100,0,0,0,1,0,0
5010,5329,Little Big Awesome,2016,,,10/100,0,1,0,1,1,1
263,264,Delhi Crime,2019,,8.5/10,71/100,0,0,0,1,1,0
2529,2625,Haven't You Heard? I'm Sakamoto,2016,16+,7.2/10,58/100,1,0,0,1,0,0
788,791,Avlu,2018,18+,7.2/10,56/100,0,0,0,1,0,0
1852,1860,Edge of the Universe,2002,,,31/100,0,0,0,1,1,1
2640,2741,Fast N' Loud,2012,16+,7.5/10,55/100,1,0,0,1,0,0
5022,5341,Minecraft Survival with Brick Show Brian!,2016,,,10/100,0,1,0,1,1,1
890,893,Zindagi inShort,2021,,7.2/10,54/100,0,0,0,1,1,0
